#10000,100,,,,,,,,,,,,,,,,,,,
Index,AccelX_H,AccelX_L,AccelY_H,AccelY_L,AccelZ_H,AccelZ_L,GyroX_H,GyroX_L,GyroY_H,GyroY_L,GyroZ_H,GyroZ_L,MagX_H,MagX_L,MagY_H,MagY_L,MagZ_H,MagZ_L,Temp_H,Temp_L
5178,1,67,F8,6B,FF,C5,3,F6,FC,F2,FF,1A,0,0,0,0,0,0,E,0
5179,1,D2,F8,87,FF,FF,3,5D,FD,71,FE,C9,0,0,0,0,0,0,E,0
5180,1,EE,F8,20,FF,B5,3,6E,FE,15,FE,62,0,0,0,0,0,0,E,0
5181,1,E2,F8,4F,0,5,3,41,FE,4,FE,65,0,0,0,0,0,0,E,0
5182,2,35,F8,37,FF,F9,3,E,FE,14,FE,3D,0,0,0,0,0,0,D,70
5183,2,3E,F7,DC,0,19,2,E4,FD,A1,FE,74,0,0,0,0,0,0,D,E0
5184,2,C0,F7,E9,0,41,3,7E,FD,D,FE,E6,0,0,0,0,0,0,D,E0
5185,2,9A,F8,37,0,3A,3,52,FD,B8,FE,AE,0,0,0,0,0,0,E,10
5186,2,6A,F8,87,0,87,2,F0,FE,65,FE,BC,0,0,0,0,0,0,D,C0
5187,2,51,F8,79,0,71,2,1C,FE,E1,FF,6,0,0,0,0,0,0,D,C0
5188,2,51,F8,1E,0,6E,1,E1,FF,22,FF,19,0,0,0,0,0,0,E,0
5189,2,6A,F8,8B,0,A6,2,5,FF,69,FF,5,0,0,0,0,0,0,E,20
5190,2,3F,F8,A2,0,B9,1,E9,FF,6E,FF,15,0,0,0,0,0,0,D,D0
5191,2,56,F8,2A,0,6F,1,BF,FF,63,FE,6F,0,0,0,0,0,0,D,E0
5192,2,4E,F8,4B,0,AB,2,10,FF,5D,FE,44,0,0,0,0,0,0,E,0
5193,2,CE,F8,8A,0,F7,1,F5,FF,3A,FE,B5,0,0,0,0,0,0,E,40
5194,2,CB,F8,69,0,EF,1,7A,FF,6D,FF,1C,0,0,0,0,0,0,E,0
5195,2,BD,F8,C,0,CB,1,15,0,3F,FF,44,0,0,0,0,0,0,D,A0
5196,2,B5,F8,43,1,3A,1,8A,FF,D6,FE,C8,0,0,0,0,0,0,E,10
5197,2,B2,F8,47,1,51,1,CF,FE,5E,FE,B8,0,0,0,0,0,0,D,E0
5198,3,1,F8,90,1,7E,1,9F,FD,43,FF,15,0,0,0,0,0,0,E,0
5199,3,6D,F8,67,0,F5,1,1A,FD,93,FF,4C,0,0,0,0,0,0,E,0
5200,3,2A,F8,89,FF,CF,1,5D,FF,AB,FF,49,0,0,0,0,0,0,D,D0
5201,3,90,F8,78,1,20,1,F2,2,2C,FF,38,0,0,0,0,0,0,E,10
5202,3,10,F8,BF,1,D3,0,8A,2,31,FF,BA,0,0,0,0,0,0,E,10
5203,3,1E,F8,8B,1,9B,FF,C4,1,B1,0,1C,0,0,0,0,0,0,D,D0
5204,3,2,F8,69,1,B6,FF,47,0,DD,0,41,0,0,0,0,0,0,E,20
5205,2,E9,F8,AF,1,86,FF,DD,0,78,0,33,0,0,0,0,0,0,E,0
5206,2,E6,F7,C3,FF,C9,2,13,0,B6,FF,CF,0,0,0,0,0,0,E,0
5207,2,D3,F7,66,3,89,9,B3,FF,CA,FE,AC,0,0,0,0,0,0,D,D0
5208,1,F2,FA,81,2,F4,9,E1,FE,8E,FE,CF,0,0,0,0,0,0,D,A0
5209,2,DB,FA,57,3,2A,6,45,FE,6,0,6B,0,0,0,0,0,0,E,0
5210,2,C9,F8,BD,2,F5,5,F,FD,E9,0,7F,0,0,0,0,0,0,E,40
5211,3,35,F8,AE,2,E4,1,E3,FD,D9,0,47,0,0,0,0,0,0,E,10
5212,3,1A,F8,B5,2,A4,0,51,FE,14,0,A,0,0,0,0,0,0,E,0
5213,2,EC,F9,16,2,A5,1,A1,FE,4B,0,4F,0,0,0,0,0,0,E,0
5214,2,FB,F9,69,2,BE,3,AC,FE,61,0,7D,0,0,0,0,0,0,D,D0
5215,2,FC,F9,8B,2,D1,4,A8,FE,96,0,BE,0,0,0,0,0,0,E,40
5216,3,D,F9,A9,2,F1,3,BF,FE,BE,1,1B,0,0,0,0,0,0,E,20
5217,3,1,F9,91,3,13,3,30,FE,E0,1,74,0,0,0,0,0,0,D,C0
5218,3,5,F9,4C,2,F7,3,BD,FF,4A,1,89,0,0,0,0,0,0,E,0
5219,3,29,F8,59,3,21,5,5E,FF,7B,0,B1,0,0,0,0,0,0,E,0
5220,3,34,F8,AF,3,94,6,A8,FF,80,0,3F,0,0,0,0,0,0,E,10
5221,3,29,F9,63,4,42,6,24,FE,FE,0,B3,0,0,0,0,0,0,E,0
5222,2,F6,F9,DD,4,CE,4,E9,FE,5D,1,29,0,0,0,0,0,0,E,0
5223,3,22,F9,A0,4,8D,2,B9,FD,60,1,CE,0,0,0,0,0,0,D,E0
5224,2,F0,F9,2A,3,E0,3,46,FD,36,1,68,0,0,0,0,0,0,E,0
5225,3,1A,F9,7B,3,C0,3,D4,FD,33,1,48,0,0,0,0,0,0,E,10
5226,3,1A,F9,43,3,94,4,C,FD,5D,1,10,0,0,0,0,0,0,D,E0
5227,3,25,F9,6C,3,8A,5,2E,FD,C7,0,B6,0,0,0,0,0,0,E,10
5228,3,24,FA,2,3,AE,4,B7,FD,E3,1,10,0,0,0,0,0,0,E,10
5229,3,3E,F9,E7,3,88,3,85,FE,4E,1,63,0,0,0,0,0,0,D,D0
5230,3,57,F9,AE,3,D7,3,F4,FF,8,1,58,0,0,0,0,0,0,D,E0
5231,3,16,FA,8,4,5B,4,31,FF,5,1,70,0,0,0,0,0,0,E,0
5232,2,F4,F9,E8,4,89,5,26,FE,B0,1,61,0,0,0,0,0,0,E,40
5233,2,DC,F9,B9,4,2D,4,C4,FE,90,1,4E,0,0,0,0,0,0,E,10
5234,3,16,F9,85,3,EA,4,A5,FF,73,0,D0,0,0,0,0,0,0,D,E0
5235,3,4C,F9,BA,4,3C,5,4C,0,94,0,6F,0,0,0,0,0,0,E,10
5236,3,5,FA,50,4,E3,5,E8,0,B3,0,8F,0,0,0,0,0,0,D,A0
5237,2,E0,FA,95,5,18,6,47,0,A8,0,A0,0,0,0,0,0,0,E,10
5238,2,ED,FA,5B,5,22,6,FD,0,A7,0,59,0,0,0,0,0,0,E,10
5239,3,F,FA,50,5,62,6,77,0,DD,FF,EA,0,0,0,0,0,0,D,E0
5240,3,29,FA,A0,5,D8,5,37,0,FC,FF,88,0,0,0,0,0,0,E,0
5241,2,F4,FB,3D,6,1A,4,55,0,BA,FF,7F,0,0,0,0,0,0,E,40
5242,2,E2,FB,79,6,4B,5,57,0,7B,FF,5C,0,0,0,0,0,0,E,0
5243,2,B5,FB,FB,6,47,6,D6,0,56,FF,40,0,0,0,0,0,0,D,C0
5244,2,E3,FC,4B,6,6E,6,8F,0,57,FF,52,0,0,0,0,0,0,D,70
5245,2,E5,FC,4A,6,AA,6,83,0,45,FF,5A,0,0,0,0,0,0,E,10
5246,3,3,FC,67,7,1,6,34,0,2E,FF,36,0,0,0,0,0,0,E,40
5247,2,F2,FD,26,7,5F,4,56,FF,D3,FF,CF,0,0,0,0,0,0,E,40
5248,2,F0,FC,84,6,F4,3,ED,FE,FE,FF,D7,0,0,0,0,0,0,D,E0
5249,3,14,FC,94,6,B9,5,1D,FE,CF,FF,48,0,0,0,0,0,0,D,A0
5250,3,20,FC,F8,6,A1,6,46,FF,3,FE,CF,0,0,0,0,0,0,E,0
5251,3,4A,FD,5D,6,88,6,24,FF,46,FE,B9,0,0,0,0,0,0,E,50
5252,3,64,FD,C4,6,C8,5,7D,FF,A1,FE,98,0,0,0,0,0,0,D,D0
5253,3,23,FE,3D,6,CF,5,2A,FF,A5,FE,A3,0,0,0,0,0,0,D,E0
5254,3,50,FD,E1,6,EB,4,7C,FF,AB,FF,18,0,0,0,0,0,0,D,D0
5255,3,34,FE,B,6,F0,4,BA,FF,B6,FE,C0,0,0,0,0,0,0,E,20
5256,3,11,FE,9E,6,D1,6,23,FF,B7,FE,72,0,0,0,0,0,0,E,40
5257,3,34,FF,2B,6,E5,7,45,FF,EB,FE,9D,0,0,0,0,0,0,E,0
5258,3,33,FF,47,6,C4,7,1C,0,1D,FE,EB,0,0,0,0,0,0,E,0
5259,3,6F,FF,4E,6,BB,6,76,0,4F,FE,FD,0,0,0,0,0,0,E,0
5260,3,82,FF,B7,7,12,5,6D,0,93,FE,D5,0,0,0,0,0,0,E,0
5261,3,55,FF,E2,7,4B,4,B1,0,94,FE,F9,0,0,0,0,0,0,E,0
5262,3,2A,FF,B1,7,2F,4,DA,0,E,FF,D,0,0,0,0,0,0,D,C0
5263,3,53,FF,C8,6,F3,5,67,FF,E2,FF,3,0,0,0,0,0,0,D,C0
5264,3,54,0,73,7,15,6,20,0,44,FF,1E,0,0,0,0,0,0,E,0
5265,3,65,1,28,7,47,5,BB,0,41,FF,5A,0,0,0,0,0,0,E,10
5266,3,3D,1,A4,7,F7,4,2,FD,DA,0,68,0,0,0,0,0,0,E,0
5267,3,90,1,65,8,5,3,E0,FD,B0,0,1,0,0,0,0,0,0,E,0
5268,3,C0,1,C2,7,4C,3,49,FD,87,FF,AC,0,0,0,0,0,0,E,20
5269,3,64,1,ED,6,87,2,8C,FD,B7,0,26,0,0,0,0,0,0,E,70
5270,3,48,1,B6,6,E6,3,B,FE,6E,0,43,0,0,0,0,0,0,D,A0
5271,3,22,1,84,7,72,4,6B,FE,AC,0,AF,0,0,0,0,0,0,D,E0
5272,3,78,1,5C,7,5A,7,12,FE,79,0,92,0,0,0,0,0,0,E,0
5273,3,7A,1,D5,6,EC,8,46,FE,9,0,45,0,0,0,0,0,0,E,0
5274,3,E3,2,69,6,36,7,B9,FD,D9,0,2E,0,0,0,0,0,0,D,E0
5275,4,21,2,45,5,D3,5,27,FE,1F,0,D4,0,0,0,0,0,0,D,D0
5276,4,2D,2,66,6,29,3,E7,FE,7E,0,8E,0,0,0,0,0,0,D,E0
5277,4,13,3,A7,6,88,3,96,FE,93,0,A9,0,0,0,0,0,0,E,0
5278,4,15,3,E,6,10,3,5B,FE,C4,0,7B,0,0,0,0,0,0,D,E0
5279,4,1A,2,C1,6,1C,3,B7,FE,CE,0,48,0,0,0,0,0,0,E,0
5280,4,22,3,2,5,BE,3,69,FF,2D,0,57,0,0,0,0,0,0,D,60
5281,4,40,2,E4,7,1A,3,47,FE,C1,0,5F,0,0,0,0,0,0,D,D0
5282,3,F1,3,94,5,58,4,4F,FF,12,0,14,0,0,0,0,0,0,E,0
5283,4,33,3,A2,5,CE,4,C8,FF,52,0,4,0,0,0,0,0,0,D,C0
5284,4,60,3,9F,5,CF,4,54,FF,2,0,30,0,0,0,0,0,0,E,0
5285,4,5C,3,D3,5,A1,3,5C,FF,B,0,AA,0,0,0,0,0,0,E,0
5286,4,89,3,A2,5,A2,2,BE,FE,E0,0,E7,0,0,0,0,0,0,E,0
5287,4,50,3,66,5,34,2,EF,FE,4D,0,CA,0,0,0,0,0,0,D,E0
5288,4,29,3,CA,4,BE,3,C,FD,F7,0,AE,0,0,0,0,0,0,D,E0
5289,4,41,3,DE,4,D8,2,70,FE,60,0,EF,0,0,0,0,0,0,D,E0
5290,4,94,3,FB,5,C,2,69,FE,BA,0,F6,0,0,0,0,0,0,E,0
5291,4,5B,3,C1,4,CE,2,C1,FE,D8,1,65,0,0,0,0,0,0,E,20
5292,4,66,3,5E,5,26,8,1E,FB,85,2,80,0,0,0,0,0,0,E,10
5293,4,FC,4,41,3,94,6,B4,FD,48,3,6B,0,0,0,0,0,0,D,A0
5294,6,1F,4,41,2,62,4,44,FF,C,2,89,0,0,0,0,0,0,E,50
5295,5,48,3,D0,3,B8,3,85,0,21,1,F6,0,0,0,0,0,0,D,D0
5296,5,2D,3,E0,4,1,3,7E,0,79,1,A0,0,0,0,0,0,0,D,D0
5297,5,22,4,23,3,74,2,8B,1,80,1,2A,0,0,0,0,0,0,E,10
5298,4,FB,3,FF,4,6C,1,34,1,3D,0,8E,0,0,0,0,0,0,E,40
5299,4,E3,4,C8,4,67,0,31,FF,AF,0,64,0,0,0,0,0,0,D,C0
5300,4,FA,4,4A,4,A1,0,1F,FE,E8,1,1F,0,0,0,0,0,0,E,10
5301,5,80,4,A,5,13,1,D2,FE,50,1,1F,0,0,0,0,0,0,D,D0
5302,5,5E,4,7B,4,B9,2,80,FE,4B,0,F9,0,0,0,0,0,0,E,20
5303,5,34,4,B5,4,69,2,85,FE,8E,1,3E,0,0,0,0,0,0,E,40
5304,5,50,4,7F,4,44,2,BF,FE,39,1,84,0,0,0,0,0,0,D,D0
5305,5,55,4,4B,4,55,3,F0,FD,1B,1,DE,0,0,0,0,0,0,D,D0
5306,5,14,4,B3,3,C1,4,10,FC,C2,2,9B,0,0,0,0,0,0,E,0
5307,5,27,5,11,3,2E,2,DA,FC,E0,3,12,0,0,0,0,0,0,E,20
5308,5,AF,4,C5,3,70,2,F2,FD,16,2,E2,0,0,0,0,0,0,D,C0
5309,6,3D,4,9E,3,51,3,46,FD,59,2,9A,0,0,0,0,0,0,D,E0
5310,6,42,4,88,2,F0,3,58,FD,F4,1,FF,0,0,0,0,0,0,D,E0
5311,5,7E,4,C4,2,E8,3,4A,FE,21,2,42,0,0,0,0,0,0,D,E0
5312,5,2D,4,D0,2,F9,3,67,FD,F2,3,57,0,0,0,0,0,0,E,40
5313,5,A1,4,8F,3,12,3,BB,FD,76,4,26,0,0,0,0,0,0,D,D0
5314,6,35,4,67,2,CF,4,64,FD,3C,4,50,0,0,0,0,0,0,D,70
5315,6,F5,3,F1,2,1,4,D7,FE,20,3,57,0,0,0,0,0,0,E,40
5316,6,AE,3,F1,1,57,4,20,FF,3E,2,9E,0,0,0,0,0,0,D,D0
5317,6,4C,3,FA,1,17,3,B,FF,CF,2,B5,0,0,0,0,0,0,E,10
5318,6,1D,3,EC,1,A0,2,C1,FF,28,3,72,0,0,0,0,0,0,E,0
5319,6,98,3,D9,2,1C,3,57,FE,50,3,E6,0,0,0,0,0,0,D,A0
5320,6,CF,3,BD,1,BF,3,BA,FE,34,3,F5,0,0,0,0,0,0,E,10
5321,6,B2,3,A9,1,1E,3,B7,FE,91,3,D6,0,0,0,0,0,0,E,10
5322,6,CB,3,9E,1,D,3,43,FE,F0,3,E2,0,0,0,0,0,0,E,20
5323,7,56,3,3C,1,38,3,B1,FE,D5,3,B1,0,0,0,0,0,0,E,20
5324,7,6C,3,1C,1,1A,3,DA,FE,AC,3,9E,0,0,0,0,0,0,E,0
5325,7,44,3,13,0,A6,3,D5,FE,8D,3,AB,0,0,0,0,0,0,E,0
5326,7,17,3,16,0,B6,3,B3,FE,76,4,5,0,0,0,0,0,0,D,E0
5327,7,1D,3,32,0,D7,3,90,FE,4A,4,92,0,0,0,0,0,0,D,C0
5328,7,8A,2,B9,0,93,3,47,FE,61,4,81,0,0,0,0,0,0,E,20
5329,7,C1,2,A1,0,2E,2,5D,FE,FE,4,5D,0,0,0,0,0,0,E,0
5330,7,7B,2,7F,0,2A,1,8C,FF,CE,4,5D,0,0,0,0,0,0,E,0
5331,7,15,2,60,0,7B,1,99,FF,F2,4,EB,0,0,0,0,0,0,E,10
5332,7,13,2,0,0,EC,2,8B,FF,82,5,53,0,0,0,0,0,0,D,C0
5333,7,9E,1,95,0,C9,3,52,FF,5B,5,2A,0,0,0,0,0,0,E,10
5334,7,F7,1,45,FF,CA,2,AA,FF,F3,4,B2,0,0,0,0,0,0,E,0
5335,7,DF,1,11,FF,71,1,C4,0,B3,4,4D,0,0,0,0,0,0,E,20
5336,7,C8,0,E9,FF,C2,1,7A,1,32,4,2D,0,0,0,0,0,0,E,20
5337,7,9F,0,EF,FF,FB,1,41,1,63,4,69,0,0,0,0,0,0,D,D0
5338,7,93,0,8C,0,3A,1,26,1,52,4,BD,0,0,0,0,0,0,E,10
5339,8,1,0,7D,0,9,1,5A,0,DE,5,4A,0,0,0,0,0,0,E,0
5340,8,7C,0,1C,0,2D,1,26,0,92,5,6D,0,0,0,0,0,0,D,E0
5341,8,70,0,2D,0,4B,1,58,0,D6,4,B4,0,0,0,0,0,0,D,E0
5342,8,28,0,30,0,63,1,C3,1,CA,4,9A,0,0,0,0,0,0,E,10
5343,7,A1,0,0,0,FC,1,D7,2,AD,4,DA,0,0,0,0,0,0,E,20
5344,7,B1,0,25,0,F8,2,4B,2,BF,5,3A,0,0,0,0,0,0,E,10
5345,7,C6,FF,71,1,16,2,ED,2,CE,5,F3,0,0,0,0,0,0,D,D0
5346,7,B1,FF,5B,1,13,3,3D,2,B2,5,E6,0,0,0,0,0,0,E,0
5347,7,BD,FE,EC,1,14,2,EA,2,A1,5,A8,0,0,0,0,0,0,E,10
5348,7,C7,FE,CF,1,10,2,B6,2,C3,5,1C,0,0,0,0,0,0,E,20
5349,7,B2,FE,8A,1,6C,2,BD,3,7B,4,EB,0,0,0,0,0,0,E,10
5350,7,BF,FE,8B,1,A0,3,15,3,B4,5,30,0,0,0,0,0,0,D,E0
5351,7,B7,FE,1C,1,6C,3,6D,3,C2,5,52,0,0,0,0,0,0,E,10
5352,7,71,FE,28,1,54,3,D9,4,45,4,DC,0,0,0,0,0,0,E,10
5353,6,C2,FE,61,1,86,3,9D,5,61,4,86,0,0,0,0,0,0,D,C0
5354,6,47,FD,EB,2,60,3,EB,6,E7,4,A1,0,0,0,0,0,0,E,0
5355,6,78,FE,39,2,D3,3,74,6,FB,4,51,0,0,0,0,0,0,E,0
5356,6,C0,FD,85,3,A,2,8D,5,C7,4,54,0,0,0,0,0,0,E,10
5357,6,AA,FD,A0,2,CD,2,AA,4,CB,4,B,0,0,0,0,0,0,E,0
5358,6,33,FD,65,3,55,2,D0,5,5D,3,F9,0,0,0,0,0,0,D,C0
5359,5,F7,FD,DC,3,3C,2,A5,5,A3,3,BE,0,0,0,0,0,0,E,10
5360,6,12,FD,E8,3,FC,1,50,6,1B,4,3A,0,0,0,0,0,0,E,20
5361,6,49,FC,90,4,8E,1,11,5,45,4,B9,0,0,0,0,0,0,D,E0
5362,6,62,FC,DE,4,57,1,4C,4,6,4,D,0,0,0,0,0,0,E,40
5363,5,E7,FC,F7,4,3C,1,25,4,72,3,BF,0,0,0,0,0,0,D,C0
5364,5,35,FD,2B,5,56,1,68,4,6,3,88,0,0,0,0,0,0,E,20
5365,5,7C,FD,16,5,7A,1,CB,3,34,4,25,0,0,0,0,0,0,E,20
5366,5,F8,FC,8E,4,DF,1,E3,2,F9,4,7,0,0,0,0,0,0,D,D0
5367,5,DE,FC,82,4,80,1,19,3,51,3,3F,0,0,0,0,0,0,E,10
5368,5,4D,FC,6B,5,7,0,49,4,4,2,DB,0,0,0,0,0,0,E,10
5369,4,E1,FC,9E,5,73,0,AC,4,32,2,CB,0,0,0,0,0,0,E,20
5370,4,B0,FC,D8,5,BA,0,8D,3,B0,3,14,0,0,0,0,0,0,D,C0
5371,4,A3,FC,76,5,CF,0,43,2,EA,3,38,0,0,0,0,0,0,D,A0
5372,4,B5,FC,21,5,95,0,DC,2,C2,3,1F,0,0,0,0,0,0,E,0
5373,4,AB,FC,3A,5,38,1,4A,3,FF,3,4,0,0,0,0,0,0,D,E0
5374,4,25,FC,77,5,9C,0,FF,5,11,2,FB,0,0,0,0,0,0,E,0
5375,3,D3,FC,8E,6,8,0,83,4,BB,3,20,0,0,0,0,0,0,E,10
5376,3,9C,FC,45,6,1C,0,2D,4,88,3,71,0,0,0,0,0,0,D,A0
5377,3,63,FB,EC,6,88,1,98,4,C,3,9D,0,0,0,0,0,0,E,0
5378,3,16,FC,5B,6,54,1,DB,3,D0,3,E5,0,0,0,0,0,0,E,50
5379,3,7A,FC,12,6,2C,1,84,3,FB,3,DE,0,0,0,0,0,0,D,E0
5380,3,8F,FB,B2,6,F,1,83,4,7C,3,A1,0,0,0,0,0,0,E,20
5381,3,3D,FB,B3,6,67,1,36,4,3C,3,82,0,0,0,0,0,0,E,10
5382,3,27,FB,A0,6,8E,0,B6,3,6F,3,6E,0,0,0,0,0,0,E,10
5383,2,BB,FB,8C,6,B0,1,EA,3,FB,3,C8,0,0,0,0,0,0,E,40
5384,2,0,FC,C,6,EC,2,BF,4,6E,4,1,0,0,0,0,0,0,D,E0
5385,2,59,FC,35,7,38,2,3F,3,85,4,72,0,0,0,0,0,0,E,0
5386,2,A2,FB,8B,7,3E,2,1A,2,AE,4,8,0,0,0,0,0,0,D,E0
5387,2,96,FB,5B,7,44,2,90,2,7D,2,FB,0,0,0,0,0,0,E,10
5388,2,4F,FB,85,7,37,2,42,1,FB,2,22,0,0,0,0,0,0,E,10
5389,2,24,FB,B5,7,38,2,24,1,E0,1,B9,0,0,0,0,0,0,E,0
5390,1,DA,FB,E4,7,5E,3,5A,2,8F,1,6C,0,0,0,0,0,0,E,0
5391,1,48,FC,80,7,88,4,93,2,A1,1,8E,0,0,0,0,0,0,E,20
5392,0,DF,FC,D6,7,5B,4,19,1,EC,1,83,0,0,0,0,0,0,E,10
5393,0,D8,FC,D4,7,47,3,45,0,FA,1,2D,0,0,0,0,0,0,E,70
5394,1,24,FC,AD,7,32,2,93,0,30,0,D9,0,0,0,0,0,0,E,0
5395,1,45,FC,7A,6,F6,2,84,0,34,0,5E,0,0,0,0,0,0,E,10
5396,1,2A,FC,A6,7,39,3,39,0,E3,0,4F,0,0,0,0,0,0,D,E0
5397,0,AA,FD,14,8,C,4,7,0,F7,0,4C,0,0,0,0,0,0,D,E0
5398,0,C8,FD,4F,7,F8,5,D,0,93,0,4C,0,0,0,0,0,0,E,0
5399,1,57,FD,93,7,86,3,FB,0,5F,0,3F,0,0,0,0,0,0,D,E0
5400,1,6D,FD,2B,7,93,3,88,0,60,FF,CE,0,0,0,0,0,0,E,20
5401,1,31,FD,58,7,B9,4,1A,0,AC,FF,83,0,0,0,0,0,0,E,10
5402,0,C6,FE,21,7,D7,4,6F,1,24,FF,80,0,0,0,0,0,0,D,A0
5403,0,B6,FE,99,7,DA,4,DE,1,86,FF,C0,0,0,0,0,0,0,E,40
5404,0,7B,FE,F9,7,A0,4,6C,1,BC,FF,9C,0,0,0,0,0,0,E,10
5405,0,3C,FF,17,7,72,4,17,1,EC,FF,C6,0,0,0,0,0,0,E,10
5406,0,1C,FF,9D,7,CA,3,86,1,C1,0,47,0,0,0,0,0,0,E,50
5407,FF,E6,0,18,8,1A,3,65,1,8B,1,12,0,0,0,0,0,0,D,E0
5408,0,43,FF,F8,8,27,3,E7,1,F0,2,1,0,0,0,0,0,0,E,10
5409,0,CA,FF,30,7,F8,4,B7,2,75,1,F4,0,0,0,0,0,0,E,10
5410,1,1A,FE,BC,7,D6,5,85,2,D3,1,54,0,0,0,0,0,0,E,20
5411,0,C9,FF,39,7,95,5,ED,3,A3,1,56,0,0,0,0,0,0,E,10
5412,0,64,FF,CA,7,78,5,21,3,DE,1,B0,0,0,0,0,0,0,D,E0
5413,0,31,0,63,7,E8,4,88,3,A0,1,E2,0,0,0,0,0,0,E,0
5414,FF,D3,0,15,8,E,4,85,3,51,1,D5,0,0,0,0,0,0,E,10
5415,FE,F4,1,83,A,96,5,7F,1,9,2,8F,0,0,0,0,0,0,E,0
5416,0,52,0,CE,7,CE,5,12,1,4F,2,71,0,0,0,0,0,0,E,0
5417,0,20,0,FF,8,30,3,8A,0,E6,2,59,0,0,0,0,0,0,E,10
5418,0,4B,0,35,8,84,4,8,0,37,1,B1,0,0,0,0,0,0,E,10
5419,0,53,0,41,8,A,4,53,0,8,1,2,0,0,0,0,0,0,E,10
5420,0,2C,0,E4,7,82,3,E7,0,87,0,E1,0,0,0,0,0,0,D,A0
5421,FF,BF,1,46,7,B6,3,58,0,5D,0,DD,0,0,0,0,0,0,E,10
5422,FE,FC,2,E,8,66,3,DC,FF,77,0,AF,0,0,0,0,0,0,E,10
5423,FE,DF,2,C5,7,7E,4,25,FF,2A,2,54,0,0,0,0,0,0,E,10
5424,0,A4,0,56,7,2D,3,FE,FF,C8,2,2C,0,0,0,0,0,0,E,10
5425,FF,8F,2,28,7,3F,3,1F,0,15,0,75,0,0,0,0,0,0,D,D0
5426,FF,9A,2,22,7,6D,2,A1,0,2B,0,E5,0,0,0,0,0,0,E,10
5427,FF,B8,2,45,7,8F,2,72,0,80,1,57,0,0,0,0,0,0,E,50
5428,FF,D4,2,D7,7,98,3,BF,1,E9,1,9D,0,0,0,0,0,0,D,A0
5429,0,56,2,9B,7,D2,3,A9,2,7B,1,9,0,0,0,0,0,0,E,40
5430,0,30,2,61,7,C6,2,C1,1,E2,FF,AA,0,0,0,0,0,0,E,0
5431,FF,67,2,78,7,3E,4,7A,2,81,FF,6D,0,0,0,0,0,0,D,E0
5432,FE,77,3,ED,7,80,6,6D,2,DE,FF,90,0,0,0,0,0,0,D,E0
5433,FE,6B,4,34,6,92,5,E1,0,F9,FF,BD,0,0,0,0,0,0,D,A0
5434,FF,30,4,4,6,5E,2,5D,FF,36,FE,FC,0,0,0,0,0,0,E,40
5435,0,0,1,D6,6,D6,0,F5,FE,BB,FE,67,0,0,0,0,0,0,E,0
5436,0,8E,1,EE,7,7A,0,F5,FD,EC,FE,79,0,0,0,0,0,0,E,20
5437,0,4,3,39,7,63,0,F9,FD,A7,FF,A0,0,0,0,0,0,0,D,D0
5438,FF,9E,4,C,6,F5,1,5A,FD,E9,0,A,0,0,0,0,0,0,E,0
5439,FF,6,4,A8,6,A8,0,DB,FD,5C,FF,83,0,0,0,0,0,0,E,0
5440,FE,B6,4,23,6,A3,0,16,FC,3C,FF,26,0,0,0,0,0,0,E,20
5441,FF,6A,3,F,6,26,FF,C0,FB,93,FF,4C,0,0,0,0,0,0,D,C0
5442,1,2D,1,2,6,FA,FF,E6,FC,E7,FF,FC,0,0,0,0,0,0,E,40
5443,0,1A,4,3F,7,5B,2,84,FF,17,1,15,0,0,0,0,0,0,E,20
5444,0,36,4,B8,8,E,1,2A,1,58,3,54,0,0,0,0,0,0,E,20
5445,0,E1,3,35,6,BC,3,55,2,E4,2,E2,0,0,0,0,0,0,E,10
5446,0,E1,3,C7,6,B6,4,3A,2,67,2,20,0,0,0,0,0,0,E,0
5447,0,8D,4,90,7,28,4,2C,3,47,1,11,0,0,0,0,0,0,E,20
5448,0,5E,4,BD,7,32,4,9C,3,F7,FF,AF,0,0,0,0,0,0,E,10
5449,0,2B,4,30,6,F7,5,AC,4,32,FE,DB,0,0,0,0,0,0,D,D0
5450,FF,C8,4,D4,6,8C,5,A6,4,F,FF,4B,0,0,0,0,0,0,E,0
5451,FF,66,4,CC,6,21,5,89,3,52,FF,B3,0,0,0,0,0,0,D,D0
5452,FE,FF,5,6D,5,C4,4,B1,3,37,0,14,0,0,0,0,0,0,E,10
5453,FE,7D,5,D3,5,C1,3,47,3,2F,FF,FD,0,0,0,0,0,0,E,40
5454,FE,78,5,43,5,7E,3,E1,3,E,FF,38,0,0,0,0,0,0,E,0
5455,FE,CC,4,F5,5,40,3,F7,2,C7,FF,27,0,0,0,0,0,0,E,0
5456,FE,D5,5,11,5,13,4,68,2,C0,FF,B0,0,0,0,0,0,0,E,10
5457,FE,BC,5,A3,4,F8,3,DD,3,8,0,6A,0,0,0,0,0,0,E,10
5458,FE,9F,5,A9,5,6,3,23,3,14,0,6F,0,0,0,0,0,0,E,10
5459,FE,61,5,73,4,BF,4,17,3,72,FF,9A,0,0,0,0,0,0,D,90
5460,FE,1E,5,97,4,95,4,F5,3,A6,FF,2A,0,0,0,0,0,0,E,0
5461,FD,DB,6,1D,4,7C,4,14,3,7D,FF,5A,0,0,0,0,0,0,D,E0
5462,FD,F2,6,19,4,54,4,2F,3,38,FF,9,0,0,0,0,0,0,D,E0
5463,FD,A1,6,3C,4,1D,4,24,3,42,FF,21,0,0,0,0,0,0,E,10
